412	C18-neg	0.002048544	1.917247865
191.9454	C18-neg	0.000886547	-1.916984713
118.965	C18-neg	4.70E-05	-2.090231619
143.0701	C18-neg	0.005747493	1.825533332
295	C18-neg	0.000285627	2.007143473
292	C18-neg	0.00070463	1.98227721
293	C18-neg	0.000375647	2.022386192
377	C18-neg	5.03E-05	2.123254603
240.8706	C18-neg	3.20E-06	2.236923243
319	C18-neg	2.28E-05	2.151656024
219.8449	C18-neg	0.000101152	2.096327398
157.871	C18-neg	0.007108942	-1.710657997
240.8705	C18-neg	2.03E-05	2.154165939
99.0073	C18-neg	0.00578954	-1.765867789
310	C18-neg	3.26E-06	2.218447712
117.0175	C18-neg	0.000815361	-1.831569109
117.0177	C18-neg	0.000468358	-1.88447041
117.0176	C18-neg	0.000159248	-1.929744565
270	C18-neg	0.000333605	-2.003247919
239.9367	C18-neg	0.001391873	1.935868323
391	C18-neg	0.002150366	1.887644674
215.8681	C18-neg	2.54E-05	2.161659538
276	C18-neg	0.000342761	2.034746722
197.9015	C18-neg	0.003319785	1.872199219
413	C18-neg	0.001523164	1.935561099
197.9016	C18-neg	7.88E-05	2.079152014
96.9681	C18-neg	0.000640689	-1.883442671
233.1543	C18-neg	0.004589313	-1.80850183
229.8738	C18-neg	6.12E-05	2.109373266
198.0224	C18-neg	0.009707992	-1.7644429
230.9085	C18-neg	8.55E-05	2.045608631
238.9314	C18-neg	0.000471404	-1.989259269
257	C18-neg	7.93E-05	-1.987532836
121.9034	C18-neg	0.000176118	2.072932153
241.1443	C18-neg	0.001581314	-1.931673306
447	C18-neg	0.001125799	1.961911413
184.9025	C18-neg	6.12E-05	2.061309131
158.892	C18-neg	3.05E-06	2.240178335
369	C18-neg	0.000514795	-2.008180471
240.8708	C18-neg	8.49E-05	2.108488337
423	C18-neg	0.000560282	-2.005226281
172.0241	C18-neg	0.000280261	-1.998780145
186.9287	C18-neg	0.00283597	-1.85958757
249.113	C18-neg	2.70E-05	-2.062141967
308	C18-neg	0.002442615	1.824346329
309	C18-neg	5.53E-05	-2.050285357
449	C18-neg	6.67E-05	2.11540958
186.8872	C18-neg	1.77E-06	2.254007772
301	C18-neg	0.008335232	-1.760190888
302	C18-neg	7.89E-06	2.138607314
303	C18-neg	0.008865259	-1.653809232
220.8796	C18-neg	0.001848633	1.845789742
136.9312	C18-neg	0.000909382	-1.959270304
136.9311	C18-neg	0.00066277	-1.991287822
305	C18-neg	0.002030462	-1.891556214
380	C18-neg	6.72E-07	2.180198008
243.1599	C18-neg	0.000136519	-2.083016815
446	C18-neg	0.006696621	1.797490324
124.9537	C18-neg	0.001041816	1.819604531
187.9917	C18-neg	0.002511063	-1.884712359
297	C18-neg	0.003119585	-1.797731776
184.9833	C18-neg	0.000159304	2.039347348
307	C18-neg	0.000956401	-1.858151247
128.0341	C18-neg	3.04E-06	-2.233586271
845	C18-neg	0.000273271	2.047648523
123.0075	C18-neg	0.000212791	-2.046202392
194.905	C18-neg	2.54E-05	2.147662676
823	C18-neg	0.000590381	2.004574983
235.8513	C18-neg	6.46E-06	2.202473318
437	C18-neg	0.000119325	2.033875163
291	C18-neg	5.77E-05	1.983713332
515	C18-neg	0.000541713	-1.844649872
493	C18-neg	0.000377257	2.029874895
430	C18-neg	0.006697893	1.808551638
431	C18-neg	3.70E-05	2.09526909
185.0097	C18-neg	0.00230734	-1.851439004
271	C18-neg	0.002158168	-1.868296488
